N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1671.0,KOSEF 블루칩,7860.0,35.0,+0.45%,0.0,7845.0,7875.0,7835.0
1672.0,KB 레버리지 금 선물 ETN(H),20410.0,0.0,0.00%,0.0,20445.0,20445.0,20410.0
1673.0,메리츠 인버스 3X 국채3년 ETN,20260.0,0.0,0.00%,0.0,20260.0,20260.0,20260.0
1674.0,마이다스 KoreaStock액티브,19225.0,25.0,+0.13%,0.0,19410.0,19410.0,19145.0
1675.0,메리츠 3X 레버리지 국채3년 ETN,20150.0,10.0,+0.05%,0.0,20150.0,20150.0,20150.0
1676.0,KBSTAR 미국고정배당우선증권ICE TR,9590.0,0.0,0.00%,0.0,9585.0,9595.0,9530.0
1677.0,ARIRANG ESG성장주액티브,8345.0,0.0,0.00%,0.0,8390.0,8390.0,8320.0
1678.0,TIGER 은행,6405.0,75.0,+1.18%,0.0,6385.0,6415.0,6350.0
1679.0,KBSTAR 미국달러SOFR금리액티브(합성),9980.0,55.0,+0.55%,0.0,9930.0,9980.0,9930.0
1680.0,KB 인버스 2X 밀 선물 ETN,19955.0,25.0,+0.13%,0.0,20145.0,20265.0,19930.0
1681.0,ACE 미국달러단기채권액티브,9975.0,60.0,+0.61%,0.0,9800.0,9980.0,9800.0
1682.0,TRUE 구리 선물 ETN,9965.0,0.0,0.00%,0.0,9965.0,9965.0,9965.0
1683.0,신한 S&P 인버스 유로 선물 ETN(H),9950.0,0.0,0.00%,0.0,9950.0,9950.0,9950.0
1684.0,KODEX 미국S&P500통신서비스,9945.0,60.0,+0.61%,0.0,9865.0,9945.0,9865.0
1685.0,KBSTAR 국채30년레버리지KAP(합성),17250.0,355.0,-2.02%,0.0,17330.0,17375.0,17035.0
1686.0,KODEX MSCI Korea,16515.0,25.0,+0.15%,0.0,16525.0,16535.0,16515.0
1687.0,메리츠 3X 레버리지 국채5년 ETN,19805.0,0.0,0.00%,0.0,19805.0,19805.0,19805.0
1688.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9900.0,145.0,+1.49%,0.0,9900.0,9900.0,9900.0
1689.0,메리츠 인버스 국채5년 ETN,9890.0,0.0,0.00%,0.0,9890.0,9890.0,9890.0
1690.0,TRUE 은 선물 ETN,9875.0,0.0,0.00%,0.0,9875.0,9875.0,9875.0
1691.0,메리츠 인버스 2X 국채3년 ETN,9875.0,0.0,0.00%,0.0,9875.0,9875.0,9875.0
1692.0,TIGER 한중반도체(합성),11610.0,0.0,0.00%,0.0,11610.0,11610.0,11610.0
1693.0,KODEX 미국S&P500테크놀로지,9860.0,40.0,-0.40%,0.0,9880.0,9880.0,9805.0
1694.0,메리츠 인버스 은 선물 ETN(H),9830.0,0.0,0.00%,0.0,9830.0,9830.0,9830.0
1695.0,미래에셋 인버스 에너지화학 Core5 ETN,4915.0,0.0,0.00%,0.0,4915.0,4915.0,4915.0
1696.0,SOL KRX300,16380.0,145.0,-0.88%,0.0,16435.0,16435.0,16380.0
1697.0,KODEX 33-06 국고채액티브,9810.0,25.0,-0.25%,0.0,9790.0,9830.0,9790.0
1698.0,삼성 인버스 금 선물 ETN(H),9810.0,0.0,0.00%,0.0,9810.0,9810.0,9810.0
1699.0,TIMEFOLIO 미국나스닥100액티브,13245.0,160.0,+1.22%,0.0,13300.0,13300.0,13135.0
1700.0,TIGER 200 금융,6120.0,60.0,+0.99%,0.0,6060.0,6135.0,6060.0
1701.0,티와이홀딩스우,7890.0,110.0,-1.37%,500.0,7940.0,8090.0,7580.0
1702.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9770.0,25.0,-0.26%,0.0,9775.0,9775.0,9770.0
1703.0,KODEX 53-09 국고채액티브,9765.0,50.0,-0.51%,0.0,9730.0,9805.0,9725.0
1704.0,TRUE FnGuide IoT ETN,9755.0,65.0,-0.66%,0.0,9800.0,9800.0,9755.0
1705.0,ARIRANG KRX300,16255.0,20.0,-0.12%,0.0,16340.0,16340.0,16210.0
1706.0,ACE 골드선물 레버리지(합성 H),16250.0,15.0,+0.09%,0.0,16235.0,16275.0,16235.0
1707.0,KODEX TDF2030액티브,10830.0,15.0,+0.14%,0.0,10810.0,10830.0,10775.0
1708.0,KODEX 미국S&P500유틸리티,9745.0,180.0,-1.81%,0.0,9785.0,9790.0,9660.0
1709.0,대신 국채10년 ETN,9740.0,0.0,0.00%,0.0,9740.0,9740.0,9740.0
1710.0,KOSEF KRX100,5410.0,20.0,+0.37%,0.0,5410.0,5420.0,5390.0
1711.0,삼성 인버스 은 선물 ETN(H),9735.0,0.0,0.00%,0.0,9735.0,9735.0,9735.0
1712.0,신한 인버스 Russell 2000 ETN,9720.0,0.0,0.00%,0.0,9720.0,9720.0,9720.0
1713.0,TIGER 글로벌사이버보안INDXX,9710.0,55.0,-0.56%,0.0,9940.0,9940.0,9645.0
1714.0,KODEX 200 중소형,12130.0,85.0,+0.71%,0.0,12150.0,12150.0,12130.0
1715.0,KB 인버스 2X 구리 선물 ETN(H),19370.0,445.0,-2.25%,0.0,19300.0,19410.0,19190.0
1716.0,TRUE S&P500 VIX S/T 선물 ETN(H),9670.0,90.0,-0.92%,0.0,9700.0,9710.0,9610.0
1717.0,TRUE 블룸버그 WTI원유 선물 ETN,9655.0,295.0,+3.15%,0.0,9650.0,9655.0,9610.0
1718.0,삼성 블룸버그 WTI원유 선물 ETN,9650.0,265.0,+2.82%,0.0,9645.0,9650.0,9610.0
1719.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12050.0,85.0,+0.71%,0.0,12020.0,12050.0,11980.0
1720.0,ACE 레버리지,6880.0,5.0,-0.07%,0.0,6905.0,6915.0,6835.0
1721.0,메리츠 인버스 2X 국채5년 ETN,9525.0,0.0,0.00%,0.0,9525.0,9525.0,9525.0
1722.0,ARIRANG 200선물레버리지,31500.0,10.0,-0.03%,0.0,31525.0,31535.0,31345.0
1723.0,메리츠 은 선물 ETN(H),9440.0,10.0,-0.11%,0.0,9440.0,9440.0,9440.0
1724.0,KODEX Fn웹툰&드라마,4285.0,5.0,+0.12%,0.0,4325.0,4345.0,4270.0
1725.0,삼성 은 선물 ETN(H),9395.0,10.0,-0.11%,0.0,9395.0,9395.0,9395.0
1726.0,삼성 인버스 China A50 선물 ETN(H),9385.0,70.0,-0.74%,0.0,9385.0,9425.0,9325.0
1727.0,TRUE 인버스 유로스탁스50 ETN(H) C,9350.0,40.0,+0.43%,0.0,9310.0,9350.0,9310.0
1728.0,ARIRANG 200선물인버스2X,5050.0,15.0,-0.30%,0.0,5090.0,5090.0,5040.0
1729.0,TIGER 유로스탁스레버리지(합성 H),9315.0,5.0,-0.05%,0.0,9395.0,9395.0,9300.0
1730.0,KOSEF 미국S&P500(H),11615.0,5.0,+0.04%,0.0,11580.0,11620.0,11580.0
1731.0,TIGER 미국나스닥넥스트100,10885.0,5.0,+0.05%,0.0,10880.0,10920.0,10870.0
1732.0,삼양사우,25000.0,250.0,+1.01%,5000.0,24750.0,25000.0,24750.0
1733.0,KOSEF 미국달러선물인버스,9070.0,50.0,-0.55%,0.0,9120.0,9120.0,9070.0
1734.0,KB 인버스 2X 항셍테크 선물 ETN,9250.0,125.0,-1.33%,0.0,9265.0,9415.0,8985.0
1735.0,KBSTAR 글로벌수소경제Indxx,8800.0,5.0,-0.06%,0.0,8740.0,8800.0,8725.0
1736.0,FOCUS 혁신기업액티브,8370.0,0.0,0.00%,0.0,8370.0,8370.0,8370.0
1737.0,대신 2X 철광석 선물 ETN(H),9195.0,280.0,+3.14%,0.0,9280.0,9520.0,9105.0
1738.0,성신양회우,12470.0,80.0,-0.64%,5000.0,12690.0,12690.0,12420.0
1739.0,TREX 펀더멘탈 200,36605.0,0.0,0.00%,0.0,36605.0,36605.0,36605.0
1740.0,신한 인버스 은 선물 ETN(H),4555.0,10.0,+0.22%,0.0,4540.0,4555.0,4540.0
1741.0,SOL 유럽탄소배출권선물S&P(H),12995.0,165.0,+1.29%,0.0,13175.0,13175.0,12990.0
1742.0,메리츠 3X 레버리지 국채10년 ETN,18180.0,195.0,-1.06%,0.0,18195.0,18260.0,18120.0
1743.0,TRUE 베트남 VN30 선물 ETN(H),9045.0,10.0,+0.11%,0.0,9035.0,9045.0,9035.0
1744.0,메리츠 구리 선물 ETN(H),9045.0,0.0,0.00%,0.0,9045.0,9045.0,9045.0
1745.0,삼성 구리 선물 ETN(H),9010.0,0.0,0.00%,0.0,9010.0,9010.0,9010.0
1746.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9000.0,80.0,-0.88%,0.0,9005.0,9005.0,9000.0
1747.0,TIMEFOLIO 미국S&P500액티브,12485.0,75.0,+0.60%,0.0,12425.0,12485.0,12425.0
1748.0,KODEX 모멘텀Plus,12800.0,195.0,+1.55%,0.0,12745.0,12825.0,12745.0
1749.0,KB 레버리지 밀 선물 ETN,17895.0,540.0,+3.11%,0.0,17355.0,17895.0,17025.0
1750.0,KODEX 코스닥150롱코스피200숏선물,11180.0,45.0,-0.40%,0.0,11225.0,11225.0,11175.0
1751.0,TIGER 우량가치,10645.0,70.0,+0.66%,0.0,10600.0,10665.0,10600.0
1752.0,대신 3X 레버리지 국채10년 ETN,17800.0,200.0,-1.11%,0.0,17915.0,17915.0,17800.0
1753.0,KB 인버스 2X 콩 선물 ETN,17785.0,0.0,0.00%,0.0,17785.0,17785.0,17785.0
1754.0,KB 인버스 2X 금 선물 ETN(H),17730.0,0.0,0.00%,0.0,17730.0,17730.0,17730.0
1755.0,KODEX 미국ETF산업Top10 Indxx,11800.0,10.0,-0.08%,0.0,11790.0,11800.0,11615.0
1756.0,ACE 미국하이일드액티브(H),9825.0,35.0,-0.35%,0.0,9830.0,9830.0,9800.0
1757.0,신한 인버스 달러인덱스 선물 ETN(H),8785.0,0.0,0.00%,0.0,8785.0,8785.0,8785.0
1758.0,SK증권우,2240.0,60.0,+2.75%,500.0,2175.0,2240.0,2175.0
1759.0,HANARO 글로벌워터MSCI(합성),10955.0,35.0,-0.32%,0.0,10910.0,10955.0,10900.0
1760.0,신한 인버스 2X 은 선물 ETN(H),1745.0,10.0,+0.58%,0.0,1735.0,1745.0,1725.0
1761.0,TREX 200,34790.0,85.0,+0.24%,0.0,34805.0,34820.0,34640.0
1762.0,메리츠 천연가스 선물 ETN(H),2875.0,90.0,+3.23%,0.0,2870.0,2875.0,2865.0
1763.0,TRUE 플래티넘 선물 ETN,8600.0,25.0,+0.29%,0.0,8585.0,8605.0,8585.0
1764.0,ACE 원자력테마딥서치,12260.0,0.0,0.00%,0.0,12225.0,12270.0,12125.0
1765.0,마이다스 KoreaStock중소형액티브,22815.0,110.0,+0.48%,0.0,23185.0,23235.0,22815.0
1766.0,KBSTAR KRX300레버리지,14215.0,40.0,+0.28%,0.0,14205.0,14215.0,14125.0
1767.0,SOL 한국형글로벌전기차&2차전지액티브,11505.0,40.0,-0.35%,0.0,11605.0,11605.0,11485.0
1768.0,SOL 유럽탄소배출권선물인버스ICE(H),10635.0,250.0,-2.30%,0.0,10710.0,10710.0,10630.0
1769.0,ACE 싱가포르리츠,12130.0,100.0,-0.82%,0.0,12065.0,12220.0,12040.0
1770.0,삼성 인버스 2X 금 선물 ETN(H),8480.0,5.0,-0.06%,0.0,8475.0,8490.0,8460.0
1771.0,VITA 밸류알파액티브,11285.0,210.0,+1.90%,0.0,11285.0,11285.0,11285.0
1772.0,KBSTAR KQ고배당,12990.0,0.0,0.00%,0.0,13000.0,13000.0,12990.0
1773.0,KOSEF 200선물인버스2X,2500.0,0.0,0.00%,0.0,2505.0,2525.0,2495.0
1774.0,하나 인버스 2X 콩 선물 ETN(H),8420.0,170.0,-1.98%,0.0,8560.0,8560.0,8420.0
1775.0,ACE 삼성그룹동일가중,16840.0,130.0,+0.78%,0.0,16940.0,16940.0,16735.0
1776.0,삼성 코스피 양매도 5% OTM ETN,8415.0,0.0,0.00%,0.0,8415.0,8415.0,8415.0
1777.0,메리츠 레버리지 국채10년 ETN,8405.0,45.0,-0.53%,0.0,8405.0,8405.0,8405.0
1778.0,ACE 미국나스닥100채권혼합액티브,10485.0,60.0,+0.58%,0.0,10425.0,10485.0,10395.0
1779.0,TRUE 인버스 2X S&P500 선물 ETN(H),1675.0,5.0,-0.30%,0.0,1675.0,1680.0,1670.0
1780.0,KBSTAR 미국S&P배당킹,10440.0,50.0,+0.48%,0.0,10565.0,10565.0,10375.0
1781.0,히어로즈 미국달러SOFR금리액티브(합성),10295.0,15.0,+0.15%,0.0,10280.0,10295.0,10280.0
1782.0,삼성 인버스 나스닥 100 ETN(H),8305.0,25.0,-0.30%,0.0,8325.0,8325.0,8305.0
1783.0,ARIRANG 국채선물10년,50495.0,120.0,-0.24%,0.0,50520.0,50520.0,50495.0
1784.0,KOSEF 코스피100,25870.0,10.0,+0.04%,0.0,25860.0,25925.0,25775.0
1785.0,KB FnGuide 언택트 ETN,8255.0,85.0,+1.04%,0.0,8300.0,8300.0,8255.0
1786.0,히어로즈 TDF2050액티브,11005.0,50.0,+0.46%,0.0,10955.0,11005.0,10955.0
1787.0,KBSTAR 미국장기국채선물레버리지(합성 H),6600.0,60.0,-0.90%,0.0,6575.0,6625.0,6560.0
1788.0,KB 인버스 2X S&P 500 선물 ETN,8245.0,30.0,+0.37%,0.0,8270.0,8270.0,8215.0
1789.0,SOL KEDI메가테크액티브,12685.0,110.0,-0.86%,0.0,12720.0,12745.0,12640.0
1790.0,TIGER 이머징마켓MSCI레버리지(합성 H),7485.0,15.0,-0.20%,0.0,7500.0,7500.0,7455.0
1791.0,메리츠 CSI 300 ETN,8220.0,0.0,0.00%,0.0,8220.0,8220.0,8220.0
1792.0,SOL KRX기후변화솔루션,13655.0,45.0,-0.33%,0.0,13710.0,13785.0,13595.0
1793.0,삼성 FnGuide 웹 3.0 ETN,8175.0,70.0,+0.86%,0.0,8200.0,8200.0,8175.0
1794.0,ACE 미국S&P500채권혼합액티브,10210.0,65.0,+0.64%,0.0,10145.0,10210.0,10120.0
1795.0,KBSTAR KRX기후변화솔루션,13570.0,5.0,+0.04%,0.0,13720.0,13720.0,13520.0
1796.0,HANARO KAP초장기국고채,36340.0,160.0,-0.44%,0.0,36290.0,36445.0,36260.0
1797.0,삼성 KRX 리츠 TOP10 월배당 ETN,8120.0,5.0,-0.06%,0.0,8160.0,8160.0,8120.0
1798.0,KB STAR 50 ETN,8115.0,0.0,0.00%,0.0,8115.0,8115.0,8115.0
1799.0,ACE 베트남VN30선물블룸버그레버리지(H),11545.0,20.0,-0.17%,0.0,11565.0,12040.0,11545.0
1800.0,ACE 글로벌인컴TOP10 SOLACTIVE,10095.0,15.0,-0.15%,0.0,10065.0,10115.0,10065.0
1801.0,KODEX 한중전기차(합성),11520.0,130.0,+1.14%,0.0,11430.0,11570.0,11430.0
1802.0,QV US 500 ETN(H),11500.0,0.0,0.00%,0.0,11500.0,11500.0,11500.0
1803.0,메리츠 미국채30년 ETN(H),8020.0,45.0,-0.56%,0.0,7995.0,8050.0,7985.0
1804.0,크라운제과우,10360.0,50.0,-0.48%,200.0,10490.0,10490.0,10260.0
1805.0,ACE 코스피,26695.0,5.0,+0.02%,0.0,26700.0,26700.0,26580.0
1806.0,ACE 밸류대형,8895.0,5.0,-0.06%,0.0,8850.0,8905.0,8850.0
1807.0,삼성 인버스 코스닥 150 선물 ETN,7960.0,10.0,+0.13%,0.0,7950.0,8020.0,7910.0
1808.0,KOSEF Fn중소형,20885.0,125.0,+0.60%,0.0,20670.0,20885.0,20670.0
1809.0,하나 인버스 코스닥150 선물 ETN,7935.0,55.0,-0.69%,0.0,7925.0,7970.0,7895.0
1810.0,에셋플러스 글로벌다이나믹시니어액티브,9900.0,40.0,+0.41%,0.0,9875.0,9900.0,9855.0
1811.0,KOSEF 200선물레버리지,15510.0,5.0,+0.03%,0.0,15530.0,15570.0,15400.0
1812.0,마이다스 200커버드콜5%OTM,13120.0,25.0,+0.19%,0.0,13165.0,13165.0,13070.0
1813.0,에셋플러스 글로벌영에이지액티브,11565.0,50.0,+0.43%,0.0,11510.0,11565.0,11505.0
1814.0,KB 인버스 2X 은 선물 ETN(H),15705.0,30.0,+0.19%,0.0,15555.0,15725.0,15555.0
1815.0,KBSTAR 미국장기국채선물(H),8700.0,35.0,-0.40%,0.0,8680.0,8710.0,8670.0
1816.0,KOSEF Fn유전자혁신기술,10435.0,165.0,-1.56%,0.0,10700.0,10810.0,10385.0
1817.0,ARIRANG 태양광&ESS Fn,9765.0,75.0,-0.76%,0.0,9855.0,9865.0,9735.0
1818.0,KB 인버스 KOSPI 200 선물 ETN,11125.0,75.0,+0.68%,0.0,11150.0,11150.0,11125.0
1819.0,ARIRANG 미국테크10레버리지iSelect(합성),10380.0,375.0,+3.75%,0.0,10300.0,10435.0,10105.0
1820.0,TIGER KTOP30,9150.0,5.0,-0.05%,0.0,9175.0,9175.0,9140.0
1821.0,SOL 차이나육성산업액티브(합성),7055.0,20.0,+0.28%,0.0,7035.0,7070.0,7035.0
1822.0,대신 S&P WTI원유 선물 ETN,7750.0,235.0,+3.13%,0.0,7730.0,7750.0,7700.0
1823.0,KBSTAR 주식혼합,38720.0,145.0,+0.38%,0.0,38675.0,38720.0,38675.0
1824.0,신한 인버스 다우존스지수 선물 ETN(H),3870.0,0.0,0.00%,0.0,3870.0,3875.0,3870.0
1825.0,SOL 미국30년국채액티브(H),9675.0,25.0,-0.26%,0.0,9635.0,9690.0,9620.0
1826.0,ACE 스마트밸류,12840.0,40.0,-0.31%,0.0,12880.0,12895.0,12840.0
1827.0,KBSTAR 200고배당커버드콜ATM,7000.0,45.0,+0.65%,0.0,6965.0,7015.0,6950.0
1828.0,TIMEFOLIO 탄소중립액티브,15400.0,145.0,-0.93%,0.0,15525.0,15525.0,15390.0
1829.0,KODEX MSCI모멘텀,12830.0,35.0,+0.27%,0.0,12795.0,12830.0,12795.0
1830.0,HANARO 미국S&P500,10965.0,110.0,-0.99%,0.0,10965.0,10965.0,10965.0
1831.0,HANARO 원자력iSelect,11805.0,40.0,-0.34%,0.0,11770.0,11825.0,11705.0
1832.0,HANARO 유로존국채25년플러스(합성 H),47855.0,550.0,-1.14%,0.0,47975.0,47975.0,47855.0
1833.0,KB KOSDAQ 150 선물 ETN,10935.0,215.0,+2.01%,0.0,10995.0,10995.0,10935.0
1834.0,히어로즈 미국성장기업30액티브,10200.0,60.0,-0.58%,0.0,10250.0,10250.0,10200.0
1835.0,BNK 미래전략기술액티브,10195.0,15.0,-0.15%,0.0,10230.0,10245.0,10185.0
1836.0,KODEX 미국채울트라30년선물인버스(H),10920.0,55.0,+0.51%,0.0,10965.0,10970.0,10895.0
1837.0,ACE 스마트퀄리티,15280.0,5.0,+0.03%,0.0,15280.0,15280.0,15280.0
1838.0,TIGER S&P글로벌인프라(합성),11740.0,95.0,-0.80%,0.0,11700.0,11740.0,11660.0
1839.0,히어로즈 TDF2040액티브,10895.0,0.0,0.00%,0.0,10895.0,10895.0,10895.0
1840.0,TIGER 금은선물(H),9520.0,15.0,-0.16%,0.0,9470.0,9520.0,9470.0
1841.0,SOL 차이나태양광CSI(합성),6335.0,10.0,+0.16%,0.0,6325.0,6400.0,6300.0
1842.0,신한 인버스 2X 10년 국채선물 ETN,10840.0,0.0,0.00%,0.0,10840.0,10840.0,10840.0
1843.0,KOSEF 코스닥150선물레버리지,6590.0,100.0,-1.49%,0.0,6700.0,6700.0,6500.0
1844.0,ARIRANG 미국테크10iSelect,10100.0,50.0,+0.50%,0.0,10055.0,10100.0,10045.0
1845.0,TIGER 미국달러선물레버리지,12590.0,135.0,+1.08%,0.0,12475.0,12590.0,12450.0
1846.0,KODEX Fn멀티팩터,12560.0,0.0,0.00%,0.0,12560.0,12560.0,12560.0
1847.0,HANARO KRX기후변화솔루션,13610.0,50.0,-0.37%,0.0,13645.0,13645.0,13475.0
1848.0,히어로즈 TDF2030액티브,10650.0,0.0,0.00%,0.0,10650.0,10650.0,10650.0
1849.0,KODEX 콩선물(H),14875.0,175.0,+1.19%,0.0,14950.0,14950.0,14730.0
1850.0,KBSTAR 국채선물3년,51610.0,70.0,+0.14%,0.0,51615.0,51615.0,51610.0
1851.0,KODEX 혁신기술테마액티브,12375.0,20.0,+0.16%,0.0,12355.0,12385.0,12305.0
1852.0,TIGER MSCI KOREA ESG유니버설,10240.0,0.0,0.00%,0.0,10240.0,10240.0,10240.0
1853.0,ARIRANG 미국달러SOFR금리액티브(합성),49145.0,135.0,-0.27%,0.0,49145.0,49145.0,49145.0
1854.0,메리츠 국채30년 ETN,7320.0,80.0,-1.08%,0.0,7295.0,7345.0,7295.0
1855.0,ACE 스마트로우볼,14540.0,5.0,+0.03%,0.0,14540.0,14540.0,14540.0
1856.0,남선알미우,23600.0,1100.0,+4.89%,500.0,22950.0,25000.0,22600.0
1857.0,KODEX TSE일본리츠(H),12100.0,105.0,-0.86%,0.0,12160.0,12170.0,12100.0
1858.0,KB 레버리지 은 선물 ETN(H),14515.0,30.0,-0.21%,0.0,14550.0,14645.0,14470.0
1859.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9670.0,95.0,-0.97%,0.0,9765.0,9765.0,9670.0
1860.0,태영건설우,5570.0,30.0,-0.54%,500.0,5600.0,5600.0,5570.0
1861.0,HANARO Fn K-메타버스MZ,7590.0,0.0,0.00%,0.0,7570.0,7615.0,7570.0
1862.0,KBSTAR 글로벌주식분산액티브,10265.0,20.0,-0.19%,0.0,10170.0,10275.0,10120.0
1863.0,KB 레버리지 구리 선물 ETN(H),14335.0,460.0,+3.32%,0.0,14325.0,14505.0,14325.0
1864.0,TIGER 코스피중형주,14320.0,25.0,+0.17%,0.0,14365.0,14365.0,14320.0
1865.0,HANARO CAPEX설비투자iSelect,11925.0,40.0,-0.33%,0.0,12000.0,12075.0,11870.0
1866.0,ACE 스마트모멘텀,14275.0,5.0,+0.04%,0.0,14275.0,14275.0,14275.0
1867.0,삼성 알루미늄 선물 ETN,7100.0,65.0,+0.92%,0.0,7100.0,7100.0,7100.0
1868.0,KBSTAR V&S셀렉트밸류,14200.0,115.0,+0.82%,0.0,14190.0,14200.0,14165.0
1869.0,KODEX 한중반도체(합성),11830.0,0.0,0.00%,0.0,11830.0,11830.0,11830.0
1870.0,대상홀딩스우,7740.0,10.0,-0.13%,1000.0,7750.0,7840.0,7630.0
1871.0,ACE 중국본토CSI300레버리지(합성),3210.0,85.0,+2.72%,0.0,3170.0,3260.0,3100.0
1872.0,ARIRANG KS로우사이즈가중TR,15680.0,40.0,-0.25%,0.0,15780.0,15780.0,15645.0
1873.0,대신 2X 알루미늄 선물 ETN(H),7040.0,60.0,+0.86%,0.0,7000.0,7105.0,7000.0
1874.0,KBSTAR 차이나항셍테크,6395.0,80.0,+1.27%,0.0,6415.0,6455.0,6375.0
1875.0,TIGER 경기방어채권혼합,8765.0,15.0,-0.17%,0.0,8765.0,8765.0,8765.0
1876.0,KBSTAR 유로스탁스50(H),11660.0,120.0,-1.02%,0.0,11625.0,11775.0,11625.0
1877.0,TIGER 의료기기,17405.0,0.0,0.00%,0.0,17455.0,17660.0,17305.0
1878.0,하나 인버스 2X 코스닥150 선물 ETN,6945.0,50.0,+0.73%,0.0,6895.0,7040.0,6855.0
1879.0,대신 인버스 2X 코스닥 150 선물 ETN,6945.0,80.0,+1.17%,0.0,6930.0,7010.0,6880.0
1880.0,KB 인버스 2X KOSPI 200 선물 ETN,13850.0,40.0,-0.29%,0.0,13875.0,13950.0,13820.0
1881.0,KBSTAR 글로벌농업경제MV,9855.0,5.0,-0.05%,0.0,9765.0,9855.0,9765.0
1882.0,대신 천연가스 선물 ETN(H),6800.0,215.0,+3.26%,0.0,6785.0,6800.0,6780.0
1883.0,KOSEF 차이나내수소비TOP CSI,9060.0,55.0,+0.61%,0.0,9090.0,9150.0,9010.0
1884.0,ARIRANG S&P글로벌인프라,13590.0,5.0,-0.04%,0.0,13500.0,13600.0,13455.0
1885.0,신한 인버스 2X Russell 2000 ETN,6790.0,70.0,+1.04%,0.0,6780.0,6795.0,6755.0
1886.0,UNICORN R&D 액티브,11275.0,30.0,-0.27%,0.0,11275.0,11275.0,11275.0
1887.0,ARIRANG 코스피,27050.0,55.0,+0.20%,0.0,27210.0,27210.0,26980.0
1888.0,일양약품우,15150.0,380.0,-2.45%,2500.0,15950.0,15950.0,15090.0
1889.0,KOSEF 독일DAX,10315.0,80.0,-0.77%,0.0,10375.0,10375.0,10280.0
1890.0,신한 레버리지 10년 국채선물 ETN,9515.0,0.0,0.00%,0.0,9515.0,9515.0,9515.0
1891.0,KODEX 국채선물10년인버스,55400.0,250.0,+0.45%,0.0,55400.0,55415.0,55400.0
1892.0,TRUE 인버스 2X HSCEI ETN(H),6550.0,55.0,-0.83%,0.0,6535.0,6655.0,6370.0
1893.0,HANARO Fn K-푸드,8725.0,35.0,+0.40%,0.0,8690.0,8725.0,8625.0
1894.0,KOSEF SK그룹대표주,11865.0,10.0,-0.08%,0.0,11795.0,11890.0,11770.0
1895.0,ACE 스마트하이베타,13035.0,70.0,-0.53%,0.0,13100.0,13100.0,13035.0
1896.0,파워 고배당저변동성,27075.0,280.0,+1.04%,0.0,26680.0,27075.0,26680.0
1897.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),9960.0,75.0,+0.76%,0.0,10050.0,10060.0,9960.0
1898.0,TIMEFOLIO K컬처액티브,9220.0,335.0,+3.77%,0.0,8935.0,9315.0,8930.0
1899.0,KODEX MSCI밸류,10750.0,0.0,0.00%,0.0,10750.0,10750.0,10750.0
1900.0,KODEX 국채선물3년인버스,53575.0,0.0,0.00%,0.0,53575.0,53575.0,53575.0
1901.0,ARIRANG KS모멘텀가중TR,14250.0,20.0,-0.14%,0.0,14320.0,14320.0,14190.0
1902.0,HANARO KRX300,15995.0,50.0,-0.31%,0.0,15970.0,16015.0,15945.0
1903.0,삼성 HSCEI ETN(H),6395.0,0.0,0.00%,0.0,6395.0,6395.0,6395.0
1904.0,메리츠 STAR 50 ETN,6390.0,0.0,0.00%,0.0,6390.0,6390.0,6390.0
1905.0,ARIRANG 글로벌MSCI(합성 H),16345.0,90.0,-0.55%,0.0,16270.0,16345.0,16270.0
1906.0,메리츠 레버리지 미국채10년 ETN(H),6370.0,35.0,-0.55%,0.0,6350.0,6385.0,6350.0
1907.0,HANARO Fn5G산업,11565.0,125.0,-1.07%,0.0,11535.0,11565.0,11535.0
1908.0,TIGER 차이나항셍25,14125.0,65.0,+0.46%,0.0,14210.0,14210.0,14050.0
1909.0,동원시스템즈우,24000.0,0.0,0.00%,5000.0,23950.0,24000.0,23950.0
1910.0,금강공업우,10700.0,50.0,+0.47%,1000.0,10780.0,10780.0,10700.0
1911.0,ACE 중국과창판STAR50,7005.0,40.0,+0.57%,0.0,7000.0,7010.0,6960.0
1912.0,KBSTAR 헬스케어,11460.0,85.0,-0.74%,0.0,11650.0,11655.0,11420.0
1913.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6275.0,55.0,-0.87%,0.0,6275.0,6275.0,6275.0
1914.0,동부건설우,27700.0,0.0,0.00%,5000.0,27700.0,27700.0,27700.0
1915.0,마이티 코스피100,26020.0,45.0,-0.17%,0.0,26020.0,26020.0,26020.0
1916.0,한양증권우,11870.0,30.0,+0.25%,5000.0,11720.0,11870.0,11710.0
1917.0,대신 인버스 철광석 선물 ETN(H) B,6225.0,85.0,-1.35%,0.0,6175.0,6225.0,6100.0
1918.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9490.0,0.0,0.00%,0.0,9490.0,9490.0,9490.0
1919.0,KB KOSPI 200 선물 ETN,8810.0,60.0,-0.68%,0.0,8835.0,8835.0,8810.0
1920.0,TIGER 200커버드콜5%OTM,12315.0,20.0,+0.16%,0.0,12330.0,12330.0,12270.0
